Country,Year,Region,Income Group,"Net official development assistance received (current US$)","Population living in slums (% of urban population)","Exports of goods and services (% of GDP)","GDP per capita (current US$)","Literacy rate, youth total (% of people ages 15-24)","Literacy rate, adult total (% of people ages 15 and above)","School enrollment, primary and secondary (gross), gender parity index (GPI)","Primary completion rate, total (% of relevant age group)","Trained teachers in primary education (% of total teachers)","Children out of school (% of primary school age)","School enrollment, secondary (% gross)","Government expenditure on education, total (% of government expenditure)","Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Improved water source (% of population with access)","Improved sanitation facilities (% of population with access)","Pregnant women receiving prenatal care (%)","Diabetes prevalence (% of population ages 20 to 79)","Health expenditure per capita (current US$)","Income share held by lowest 20%","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","GINI index (World Bank estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)","Population ages 0-14 (% of total)","Population ages 15-64 (% of total)","Fuel exports (% of merchandise exports)","High-technology exports (% of manufactured exports)"
"Estonia","2007","Europe & Central Asia","High income",,,63.1956618081544,16586.4079613909,,,1.01453,94.75235,,3.23928,103.23433,13.87777,,6.1,99.3,97.1,,,845.46719735,7.91,0.52,31.25,4.59200000762939,22.563,72.8146341463415,,14.9227105717536,67.9184337834289,12.3208178880725,5.8016216764644
"Estonia","1964","Europe & Central Asia","High income",,,,,,,,,,,,,,,,,,,,,,,,23.3774,69.3099268292683,,22.8862122306191,66.1800229091841,,
"Estonia","1976","Europe & Central Asia","High income",,,,,,,,,,,,,,,,,,,,,,,,38.6324,69.2924390243902,,21.6649095350497,65.8689917088041,,
"Estonia","1983","Europe & Central Asia","High income",,,,,,,,,,,,,,24.5,,,,,,,,,,41.965,69.3756097560976,,21.854624406423,66.247793858101,,
"Estonia","2008","Europe & Central Asia","High income",,,66.7977214152218,18094.5473954875,,,1.01289,95.44658,,3.72507,102.26694,14.15127,,5.5,99.4,97.1,,,1075.40513902,7.73,0.5,32,5.45499992370605,21.2766,73.7707317073171,,14.9240899412735,67.8005225603217,11.6992190805532,5.40150819167478
"Estonia","1979","Europe & Central Asia","High income",,,,,,,,,,,,,,,,,,,,,,,,40.4624,68.946,,21.5648959212492,65.8021889177504,,
"Estonia","1992","Europe & Central Asia","High income",,,,,,,1.025,,,,101.79188,,,18.6,98.9,96.9,,,,,,,3.68099999427795,47.089,68.8634146341464,,21.8014056345048,65.76295681642,,
"Estonia","2012","Europe & Central Asia","High income",,,85.9894317723722,17421.887988526,,,0.99289,105.2033,,0.34993,107.52985,12.01335,,3.8,99.5,97.2,,,1077.54862308,7.17,0.99,33.15,10.0209999084473,16.131,76.3268292682927,,15.4233255792876,66.5172502341319,15.8987570684973,10.7513622237646
"Estonia","1971","Europe & Central Asia","High income",,,,,,,,,,,,,,,,,,,,,,,,32.1472,69.9053414634146,,21.9049089225069,66.1400414756476,,
"Estonia","1975","Europe & Central Asia","High income",,,,,,,,,,,,,,,,,,,,,,,,37.3788,69.443756097561,,21.620946929476,66.0059631382421,,
"Estonia","1960","Europe & Central Asia","High income",,,,,,,,,,,,,,,,,,,,,,,,21.4402,67.9059756097561,,23.0995923016425,66.3531747629704,,
"Estonia","1967","Europe & Central Asia","High income",,,,,,,,,,,,,,,,,,,,,,,,26.264,69.8021219512195,,22.4295905961112,66.2144769435542,,
"Estonia","1998","Europe & Central Asia","High income",,,74.3811915503781,4052.29267186935,,,1.01656,89.43459,,0.77431,94.37465,16.16829,,12.8,98.9,96.9,,,223.10452453,6.99,0.15,37.64,9.51000022888184,28.9982,69.3585365853659,,18.7320995344101,66.7687722022657,3.68009785697458,11.6982010702456
"Estonia","1986","Europe & Central Asia","High income",,,,,,,,,,,99.11654,,,22.6,,,,,,,,,,43.879,70.0853658536585,,22.1590613184455,66.4167716937307,,
"Estonia","1985","Europe & Central Asia","High income",,,,,,,,,,,,,,23.1,,,,,,,,,,43.241,69.3804878048781,,22.0613513373273,66.4632700526839,,
"Estonia","2016","Europe & Central Asia","High income",,,,,,,,,,,,,,,,,,,,,,,6.91099977493286,,,,,,,
"Estonia","2000","Europe & Central Asia","High income",,,61.636068108194,4070.03190359432,99.7705,99.7672,1.02328,95.66775,,1.04325,93.82631,14.81044,,11,99,97,,,214.37603713,6.93,1.37,35.78,13.3599996566772,26.2586,70.4170731707317,,17.5825236126349,67.3974462975603,4.47245692253202,29.9304492999043
"Estonia","1966","Europe & Central Asia","High income",,,,,,,,,,,,,,,,,,,,,,,,25.3018,69.6806829268293,,22.5850079500393,66.2154364858911,,
"Estonia","1973","Europe & Central Asia","High income",,,,,,,,,,,,,,,,,,,,,,,,34.8716,69.7250731707317,,21.8019059032661,66.0163732921844,,
"Estonia","2006","Europe & Central Asia","High income",,,63.4884936890379,12595.414840361,,,1.01448,94.97764,,4.31249,103.1119,,,6.7,99.3,97.1,,,624.61811702,7.5,0.87,33.75,5.91499996185303,22.7542,72.6914634146341,,15.0065697374106,68.0008952332535,15.5223693924543,12.6282608811628
"Estonia","1991","Europe & Central Asia","High income",,,,,,,,,,,102.09562,,,19.5,98.9,96.9,,,,,,,1.46800005435944,46.5746,69.3731707317073,,22.0669682042154,65.9049646480271,,
"Estonia","1970","Europe & Central Asia","High income",,,,,,,,,,,,,,,,,,,,,,,,30.6764,69.9366097560976,,22.0154443787696,66.1961600781041,,
"Ethiopia","1976","Sub-Saharan Africa","Low income",139750000,,,,,,,,,,,,,242.1,,,,,,,,,,120.4192,44.1040243902439,,44.9229114288125,52.2136694804335,,
"Ethiopia","1986","Sub-Saharan Africa","Low income",631110000,,,233.949566505056,,,,,,,12.98456,10.32175,,219.3,,,,,,,,,,119.833,45.1436829268293,,46.280558302445,50.6769312506979,,
"Ethiopia","1979","Sub-Saharan Africa","Low income",190580000,,,,,,,,,,,,,242.8,,,,,,,,,,121.1188,43.8731219512195,,44.9689477072053,51.9187821100193,,
"Ethiopia","1980","Sub-Saharan Africa","Low income",211100000,,,,,,,,,,,12.35554,,241.6,,,,,,,,,,121.3342,43.7404146341463,,45.0915060266503,51.7216357764623,,
"Ethiopia","1974","Sub-Saharan Africa","Low income",116900000,,,,,,0.45182,,,,4.97523,,,241,,,,,,,,,,119.8816,43.8804390243902,,44.8281877417298,52.392855014931,,
"Ethiopia","1987","Sub-Saharan Africa","Low income",623280000,,,242.173582041144,,,,24.50463,,70.51041,14.05307,,,215.5,,,,,,,,,,119.35,45.6784146341463,,46.3354555448639,50.5832395277328,,
"Ethiopia","1969","Sub-Saharan Africa","Low income",38740000,,,,,,,,,,,,,241.2,,,,,,,,,,116.9782,42.647243902439,,43.9058326609079,53.4071847803517,,
"Ethiopia","2006","Sub-Saharan Africa","Low income",2034550000,,,194.077993674435,,,0.8139,47.21104,,34.07551,28.83949,23.97538,,101.3,40.1,16.5,,,8.65132225,,,,5.26200008392334,87.8984,57.3249268292683,,45.9586953436292,50.90379043553,,0.425913750936054
"Ethiopia","2016","Sub-Saharan Africa","Low income",,,,,,,,,,,,,,,,,,,,,,,5.7350001335144,,,,,,,
"Ethiopia","2000","Sub-Saharan Africa","Low income",687800000,88.6,,124.050950453133,,,0.6572,22.26291,,59.84396,13.5022,14.90773,,145.1,28.9,8.6,26.7,,5.36828664,,,,5.15399980545044,110.1392,51.9303414634146,16.3,46.495159210436,50.4106302001714,,0.132223949468632
"Ethiopia","1960","Sub-Saharan Africa","Low income",15350000,,,,,,,,,,,,,,,,,,,,,,,115.9074,38.4057073170732,,43.4596643850465,53.9000248203056,,
"Ethiopia","2013","Sub-Saharan Africa","Low income",3885590000,,12.4840735601305,503.902606586893,,,,,,,,27.0211,,64.6,53.5,25.5,,,25.0417972,,,,4.98000001907349,63.6274,63.4421951219512,,42.6964226351862,53.8850044100801,6.64623807837967,2.3655173735737
"Ethiopia","2005","Sub-Saharan Africa","Low income",1929120000,81.8,,161.876953908295,44.60597,29.82034,0.78257,43.33737,,38.78277,24.75036,,,109.1,38.3,15.2,27.6,,6.78994895,,,,5.38000011444092,92.2258,56.2365609756098,16.6,46.1733200096475,50.7267183164213,,1.45223645546138
"Ethiopia","1990","Sub-Saharan Africa","Low income",1009250000,95.5,,253.34796072532,,,,,,,,,,204.6,13.2,2.6,,,,,,,,118.3444,47.0995609756098,,46.2939228077337,50.5563861185614,,
"Ethiopia","1996","Sub-Saharan Africa","Low income",816500000,,,144.69293499473,,,0.60513,14.88621,,73.86301,10.85953,13.04414,,168.3,21.4,3,,,4.20077323,,,,5.44700002670288,117.5636,49.8099512195122,,46.7040298011318,50.2098214695293,,
"Ethiopia","1981","Sub-Saharan Africa","Low income",244850000,,,202.943464091119,,,,,,,,12.48699,,239.3,,,,,,8.56,69.26,32.42,,121.5496,43.6701707317073,,45.4464245862233,51.3901229199786,,
"Ethiopia","1998","Sub-Saharan Africa","Low income",660240000,,,124.677575181672,,,,17.11259,,66.39427,,,,156.2,25.2,5.9,,,4.50325999,,,,7.16400003433228,115.0704,50.8302926829268,,46.6823411223533,50.2134280583484,,0.212903748769941
"Ethiopia","1984","Sub-Saharan Africa","Low income",359410000,,,205.00339934773,,,0.60597,,,,12.48635,11.82013,,227.6,,,,,,,,,,120.799,44.196,,46.0730591560845,50.8844201538668,,
"Ethiopia","2008","Sub-Saharan Africa","Low income",3316360000,,,325.794900659893,,,0.86223,49.53108,89.71701,23.21186,33.20387,26.35573,,86.9,43.9,19.1,,,13.42946544,,,,5.21999979019165,80.2838,59.4469268292683,,45.347618876584,51.437214292104,0.0051488468390886,2.6242002450895
"Ethiopia","1973","Sub-Saharan Africa","Low income",66280000,,,,,,,,,,4.53501,,,241,,,,,,,,,,119.6128,43.6794390243902,,44.6854186223812,52.5441390958727,,
"Ethiopia","1985","Sub-Saharan Africa","Low income",718410000,,,232.510329130439,,,,,,,,10.08913,,223.4,,,,,,,,,,120.316,44.6299024390244,,46.1293883261763,50.8646054687516,,
"Ethiopia","2004","Sub-Saharan Africa","Low income",1830300000,,,135.976361909988,49.9,35.9,0.73509,37.49169,,49.72396,21.91142,,,117,36.4,13.9,,,5.74732909,9.38,36.31,29.81,5.31500005722046,96.5532,55.1898292682927,,46.3292684521049,50.5741059890582,0.00469007873077725,16.3219122083383
"Ethiopia","2009","Sub-Saharan Africa","Low income",3823760000,76.4,,380.264841033255,,,0.89167,51.4522,84.60987,23.63843,33.48889,23.58375,,80.8,45.9,20.4,,,14.83285372,,,,5.11800003051758,76.9966,60.4157804878049,,44.9294008580023,51.8135526770566,0.00085831378701581,3.08919046425192
"Ethiopia","1995","Sub-Saharan Africa","Low income",876980000,95.5,,133.898602421809,,,0.636,13.93336,,78.10491,10.50163,,,175,19.5,3,,,4.01984268,6.34,66.44,44.56,5.43200016021729,117.5912,49.305512195122,,46.6218471174686,50.2948605510686,2.85781220860446,0.317521353930046
"Ethiopia","2010","Sub-Saharan Africa","Low income",3455160000,,,341.85895616943,,,0.90073,57.83926,,25.55166,34.80822,26.30404,,75.7,47.8,21.7,,,20.98433993,8.03,33.54,33.17,5.16300010681152,73.7094,61.2961219512195,,44.4417643060707,52.256321459946,0.00380923393337522,2.73715403811198
"Ethiopia","1962","Sub-Saharan Africa","Low income",26940000,,,,,,,,,,,,,,,,,,,,,,,115.873,39.6986585365854,,43.5644149769021,53.8221086465716,,
"Ethiopia","1964","Sub-Saharan Africa","Low income",15980000,,,,,,,,,,,,,,,,,,,,,,,115.6842,40.7980731707317,,43.4809657676682,53.944103293176,,
"Ethiopia","1988","Sub-Saharan Africa","Low income",965440000,,,242.913612155868,,,,24.00467,,69.93778,15.27606,,,212,,,,,,,,,,119.0148,46.1921219512195,,46.3378113441481,50.5464630966313,,
"Ethiopia","2001","Sub-Saharan Africa","Low income",1103600000,,,120.353115249751,,,0.6875,27.66237,,55.58894,16.38871,14.46177,,139,30.8,9.9,,,5.05148399,,,,7.06799983978271,107.6736,52.5869268292683,,46.5524124002634,50.3473272928824,0.014647872294247,0.133010542185459
"Ethiopia","1970","Sub-Saharan Africa","Low income",39680000,,,,,,,,,,,,,241.1,,,,,,,,,,117.7668,42.9313414634146,,43.9815324294046,53.3162925678794,,
"Ethiopia","1978","Sub-Saharan Africa","Low income",139320000,,,,,,,,,,,,,243,,,,,,,,,,120.9034,44.0068536585366,,44.9252264771793,52.0458951698582,,
"Ethiopia","1999","Sub-Saharan Africa","Low income",643290000,,,119.299988763872,,,0.62288,19.77521,,63.91007,12.38864,,,150.8,27,7.3,,,4.4630391,9.12,55.37,29.98,8.19999980926514,112.6048,51.3575853658537,,46.6057009524732,50.2896127555747,,0.190136730658702
"Ethiopia","1994","Sub-Saharan Africa","Low income",1063580000,,,125.128885469833,33.5854,27.01136,0.6752,14.10365,,80.84902,10.46835,,,182,17.6,2.9,,,,,,,5.41800022125244,117.6188,48.8132926829268,,46.6769618179161,50.2353109912982,,
"Ethiopia","1966","Sub-Saharan Africa","Low income",25400000,,,,,,,,,,,,,242,,,,,,,,,,115.4954,41.6559756097561,,43.6352295230141,53.7689144990854,,
"Ethiopia","2007","Sub-Saharan Africa","Low income",2551550000,79.1,,243.628845484383,54.98298,38.99598,0.83588,47.36957,,28.8709,31.98987,24.69945,,93.8,42,17.8,,,11.20782555,,,,5.28299999237061,83.571,58.408,,45.6879513674337,51.1363761109138,0.00618944705130144,2.52561649949539
"Ethiopia","1997","Sub-Saharan Africa","Low income",578910000,,,141.053555455594,,,,,,,,14.86992,,162,23.3,4.6,,,4.37286279,,,,6.24900007247925,117.536,50.3180487804878,,46.7185565878026,50.1859450332635,0.691310648660058,0.336564551663123
"Ethiopia","1967","Sub-Saharan Africa","Low income",27680000,,,,,,,,,,,,,241.5,,,,,,,,,,115.401,42.0145365853659,,43.7616118644312,53.6090931274429,,
"Ethiopia","2002","Sub-Saharan Africa","Low income",1324740000,,,111.531169295354,,,0.6978,31.43433,,53.36728,18.60767,16.18775,,132.2,32.7,11.2,,,5.25939701,,,,6.43400001525879,105.208,53.348243902439,,46.5267064036583,50.3730425279194,0.0300182147322148,0.126402978109129
"Ethiopia","1993","Sub-Saharan Africa","Low income",1081220000,,,165.128126726559,,,0.74481,,,,10.83304,13.26484,,188.9,15.6,2.8,,,,,,,5.40399980545044,117.6464,48.3477073170732,,46.6668445593196,50.2285951756111,3.97608526503652,
"Ethiopia","2014","Sub-Saharan Africa","Low income",3584720000,73.9,11.641619913341,573.565960346077,,,,53.65983,,13.51149,,,,61.8,55.4,26.8,41.2,,26.64777614,,,,4.98099994659424,60.1198,64.0350243902439,,42.0709451934664,54.4756763114435,0.0251401292731053,8.09642964088818
"Ethiopia","1982","Sub-Saharan Africa","Low income",199330000,,,207.700844484817,,,,18.17996,,,,12.17817,,236,,,,,,,,,,121.765,43.7078780487805,,45.7295038359028,51.1438534756462,,
"Ethiopia","1975","Sub-Saharan Africa","Low income",131950000,,,,,,,,,,,,,241.5,,,,,,,,,,120.1504,44.0314634146341,,44.8673304012808,52.3470365066115,,
"Ethiopia","1965","Sub-Saharan Africa","Low income",20930000,,,,,,,,,,,,,,,,,,,,,,,115.5898,41.2559756097561,,43.4249859206316,54.0084052839999,,
"Ethiopia","2015","Sub-Saharan Africa","Low income",3233990000,,9.82730878381972,619.169406475891,69.49176,49.03152,,,,,,,,59.2,57.3,28,,3.4,,,,,5.27400016784668,56.6122,64.5780487804878,,41.4402275865712,55.075881809927,4.46034713484175E-07,4.00331780154283
"Ethiopia","1991","Sub-Saharan Africa","Low income",1091870000,,,270.440330887059,,,0.6945,,,,13.89031,,,200.2,13.4,2.6,,,,,,,5.46000003814697,118.0092,47.5053658536585,,46.4741529409257,50.3814935213301,,
"Ethiopia","2003","Sub-Saharan Africa","Low income",1621160000,,,119.058658783821,,,0.69996,34.7042,,52.59436,19.49936,,,124.8,34.5,12.6,,,5.50649733,,,,5.85099983215332,100.8806,54.2192195121951,,46.4457633467063,50.4566236964205,0.00762197262744963,0.213182418943246
"Ethiopia","1972","Sub-Saharan Africa","Low income",47320000,,,,,,0.44195,,,,4.10417,,,241.1,,,,,,,,,,119.344,43.4509268292683,,44.4708342028923,52.7719140732239,,
"Ethiopia","1983","Sub-Saharan Africa","Low income",338150000,,,223.942251992192,,,,,,,,9.70132,,232,,,,,,,,,,121.282,43.882,,45.9416039613401,50.9747362319762,,
"Ethiopia","1968","Sub-Saharan Africa","Low income",42350000,,,,,,,,,,,,,241,,,,,,,,,,116.1896,42.3431463414634,,43.8391047634408,53.4991109262604,,
"Ethiopia","1977","Sub-Saharan Africa","Low income",115090000,,,,,,,,,,,,,242.7,,,,,,,,,,120.688,44.0921463414634,,44.9285721999302,52.1273316034469,,
"Ethiopia","2012","Sub-Saharan Africa","Low income",3224480000,,13.7672982017025,469.792303889824,,,0.92191,50.50662,,20.31764,37.70339,30.53954,,67.7,51.6,24.3,,,26.41542192,,,,5.91699981689453,67.135,62.7935365853659,,43.3060695991942,53.3136645748151,0.00192897182702492,2.4460011948106
"Ethiopia","1961","Sub-Saharan Africa","Low income",20960000,,,,,,,,,,,,,,,,,,,,,,,115.8902,39.0691463414634,,43.5513384841718,53.8167813506966,,
"Ethiopia","1963","Sub-Saharan Africa","Low income",24900000,,,,,,,,,,,,,,,,,,,,,,,115.7786,40.2778048780488,,43.531378483021,53.8768608516093,,
"Ethiopia","2011","Sub-Saharan Africa","Low income",3492550000,,16.6868531997337,355.588991513187,,,0.91157,52.71013,,21.58011,36.04823,29.67443,,71.3,49.7,23,42.5,,22.20933287,,,,5.23999977111816,70.4222,62.0830243902439,12.4,43.8899002050953,52.7692300364564,1.01193698658586E-05,2.01443818642408
"Ethiopia","1992","Sub-Saharan Africa","Low income",1162510000,,,203.341639558486,,,0.75898,,,,12.15804,,,195,13.6,2.7,,,,,,,5.45599985122681,117.674,47.913243902439,,46.5977624924674,50.2753010807015,,
"Ethiopia","1989","Sub-Saharan Africa","Low income",727790000,,,247.16119126198,,,,22.84084,,71.22456,15.2135,,,208.4,,,,,,,,,,118.6796,46.6663170731707,,46.3214528857161,50.5394541418754,,
"Ethiopia","1971","Sub-Saharan Africa","Low income",46980000,,,,,,0.43451,,,,3.80719,,,241.2,,,,,,,,,,118.5554,43.1999024390244,,44.2296307516506,53.0349546624396,,
"Euro area","1980","","",68610000,,23.7630422049532,9778.68811784201,,,0.99617999792099,96.8849639892578,,3.01711988449097,87.0692291259766,,,15.9642083267424,,,,,,,,,,24.4539878738431,73.5278963283443,,21.8380585286166,64.6297716512391,7.07951065365243,
"Euro area","1996","","",176950000,,28.9607652842978,23935.9210672057,,,1.00312995910645,97.4444351196289,,2.38028001785278,106.094306945801,10.70875,,7.1513817186608,99.6579983066566,98.59977143463,,,2141.03678590868,,,,11.7885820018387,11.7143511515624,77.2181090423571,,17.1015729981982,67.5247994840932,2.93003742040346,15.5297934572684
"Euro area","2014","","",,,43.734850646229,39730.0686685853,,,0.990649998188019,97.5947952270508,,1.08069002628326,111.419662475586,,,4.06872505730271,99.9331579993374,98.9263219717798,,,4134.60328905556,,,,11.5903406329282,7.86843355079081,81.93472026723,,15.1761526956015,65.1383703647402,6.52741816188585,15.3944300691619
"Euro area","1968","","",17810000,,19.1699832521075,1825.09020566805,,,,,,,,,,30.515692300432,,,,,,,,,,33.1061713632872,70.7859815432002,,25.1698151866325,63.2985391130079,4.83960922579674,
"Euro area","1986","","",41810000,,24.9204844022145,10942.7965376077,,,1.00718998908997,97.5766906738281,,3.11806011199951,91.7128982543945,,,11.848530363997,,,,,,,,,,17.1898360241494,75.0567997897797,,19.4338218514367,67.4644464847403,4.54654206438292,
"Euro area","1984","","",28230000,,27.5602549514969,7622.7933438861,,,1.00463998317719,97.1073989868164,,3.98237991333008,88.864387512207,,,13.075202241301,,,,,,,,,,19.461888363583,74.5882810863689,,20.139864922457,66.84274511966,7.09597716806011,
"Euro area","1977","","",126180000,,22.6438972153033,5956.54474629645,,,0.986590027809143,97.1967926025391,,3.66394996643066,85.3082504272461,,,19.2237275711418,,,,,,,,,,28.5267144678282,72.7894131273,,23.1853845496049,63.5787631852392,5.75182407588781,
"Euro area","1963","","",28400000,,17.7865135494243,1232.32671763691,,,,,,,,,,39.9493640273831,,,,,,,,,,30.061220021502,69.7724260242418,,25.1990297074344,64.159692798116,5.42458253745656,
"Euro area","1965","","",23010000,,18.4548403735786,1468.81622922457,,,,,,,,,,36.0867612000301,,,,,,,,,,31.3917245696007,70.3186910668729,,25.1558727939822,63.9017369217198,4.72081018663243,
"Euro area","1998","","",61630000,,31.5902294975096,22386.6236155708,,,0.999930024147034,97.9058609008789,,0.895919978618622,102.198356628418,10.81141,,6.48579317788497,99.6887346912417,98.5221609049916,,,1972.85667160731,,,,11.3042929642367,11.2593027855626,77.7968323875772,,16.7106925930536,67.50486005139,2.35164341271386,17.441695121666
"Euro area","1989","","",35530000,,26.038234523606,15046.3670484676,,,1.00541996955872,97.8805999755859,,2.77413988113403,93.8416213989258,,,10.4177058534414,,,,,,,,,,15.0951813116776,75.7519200799493,,18.5481099750738,67.63147846765,3.10252266256146,12.4413346718207
"Euro area","1978","","",87140000,,22.5194411798559,7265.64137113955,,,0.990859985351563,96.9299850463867,,3.29826998710632,85.8752593994141,,,17.9865906973241,,,,,,,,,,27.1686320956866,73.0104187316177,,22.7595202328384,63.8182950631851,5.25301608185069,
"Euro area","1973","","",35570000,,20.1712417969572,3892.00186699941,,,0.982110023498535,95.4368362426758,,4.68030977249146,80.7763290405273,,,23.6339328552598,,,,,,,,,,32.5118079727659,71.69941509543,,24.499606338179,63.0167970041544,4.45552230900954,
"Euro area","1967","","",17530000,,18.4408464151203,1713.64091485282,,,,,,,,,,33.0263027133198,,,,,,,,,,32.9124330680754,70.735660229474,,25.187473779311,63.4767409956847,4.16864146196658,
"Euro area","2010","","",,,38.7707393081322,37613.196868206,,,0.987139999866486,99.3351211547852,,0.882139980792999,107.923141479492,11.198245,,4.38166872727023,99.8941836082362,98.856392096464,,,3899.80236743214,,,,10.1119586112754,9.2836859261822,80.7466582056035,,15.3405685571727,66.2341756067399,5.07620736092428,15.0498047325397
"Euro area","1970","","",25420000,,19.0626496966251,2231.80318654543,,,0.969889998435974,95.0909881591797,,4.77620983123779,77.6612319946289,,,27.8903655329566,,,,,,,,,,33.3824268684065,71.1569715757341,,25.0444855128626,63.0391702819432,4.73076348135996,
"Euro area","2000","","",82050000,,35.2827481114632,20189.3651277621,,,0.99975997209549,99.3132095336914,,0.647729992866516,103.126319885254,10.93279,,6.02209841109444,99.7184232284067,98.5737136698548,,,1792.65332736832,,,,9.52472022855781,11.3189785990305,78.2747801963856,,16.3347392129123,67.4443566715506,3.38288410203731,20.0043328745538
"Euro area","1981","","",93180000,,25.3943299679598,8467.267588815,,,1.0053299665451,96.6971664428711,,2.93747997283936,87.1760101318359,,,15.3119062347514,,,,,,,,,,23.1001968827509,73.811037819951,,21.4096191408399,65.1050150927955,7.7514579702262,
"Euro area","1987","","",39890000,,24.3123568841234,13497.3891030597,,,1.00789999961853,96.4800415039063,,3.01638007164001,92.7318496704102,9.11246,,11.3400533003019,,,,,,,,,,16.0705504879449,75.346110258898,,19.1220706811379,67.5758069887919,3.5819816647473,
"Euro area","1999","","",56150000,,31.75282157608,22230.1888685109,,,1.0004700422287,98.3659133911133,,0.650430023670197,102.379096984863,11.04556,,6.23845687576448,99.703837927956,98.5459316264675,,,1970.24005084276,,,,10.5465022609725,11.2941919799955,78.0211263797039,,16.5192917425657,67.485863855684,2.48723284524112,18.1070874110616
